transaction_id,account_id,bank_name,transaction_type,amount,currency,transaction_date,status,description,merchant_name,reference,transaction_category
TRX4989893,ACC919248,FNB,Online Payment,1993.79,ZAR,2023-12-05 03:23:59,Failed,Nature which treat sense teach.,Harvey-Wood Restaurant,REF591101,Shopping
TRX7483093,ACC424907,Standard Bank,Cash Deposit,6155.76,ZAR,2023-08-02 06:00:27,Pending,Difference like serve bill we run soldier.,,REF257113,Bills & Utilities
TRX9858626,ACC161613,Standard Bank,EFT,11035.26,ZAR,2024-11-22 09:32:36,Pending,Hair fund four. Minute clearly drop.,,REF141965,Food & Dining
TRX9607159,ACC178904,Nedbank,Online Payment,29809.21,ZAR,2024-07-08 23:46:24,Failed,Painting my career quality medical.,Kelley Group Entertainment,REF250221,Entertainment
TRX7645701,ACC684378,TymeBank,Card Payment,27130.98,ZAR,2023-11-13 10:05:22,Pending,Long because civil fast admit although.,Simmons Group Grocery,REF678261,Healthcare
TRX9788749,ACC543131,Capitec,Card Payment,1045.0,ZAR,2023-09-22 20:28:32,Pending,Window kid should budget.,Delgado-Baker Travel,REF798988,Shopping
TRX8247492,ACC494459,ABSA,Card Payment,24089.46,ZAR,2024-08-30 06:44:12,Failed,Dream because six same any. Woman TV month.,Weeks Group Restaurant,REF868767,Healthcare
TRX8113095,ACC594428,TymeBank,Withdrawal,1342.97,ZAR,2024-07-31 22:42:25,Completed,Easy fast she fund explain side specific.,,REF498789,Entertainment
TRX7421509,ACC554104,FNB,Card Payment,36653.86,ZAR,2023-02-08 02:25:30,Completed,Black care full surface.,"Smith, Bell and Bates Retail",REF317031,Entertainment
TRX7634347,ACC424085,Nedbank,Debit Order,6708.7,ZAR,2023-06-01 20:01:24,Completed,Modern deep popular identify appear.,,REF190485,Transport
TRX3290089,ACC679028,Nedbank,Card Payment,10027.7,ZAR,2023-06-06 07:37:04,Failed,Alone history person case could last.,Taylor-Small Entertainment,REF338676,Shopping
TRX1095962,ACC840521,FNB,ATM Withdrawal,8318.54,ZAR,2023-02-20 00:53:58,Completed,You the bring.,,REF981046,Transport
TRX3877979,ACC506033,Capitec,Online Payment,8631.82,ZAR,2023-05-18 12:10:41,Failed,Federal side we concern. Family month hear.,"Casey, Robinson and English Travel",REF700344,Shopping
TRX5664318,ACC186974,Capitec,Cash Deposit,24189.93,ZAR,2023-08-10 09:34:05,Pending,Again senior drop great.,,REF415121,Food & Dining
TRX4829454,ACC522944,TymeBank,Withdrawal,14492.4,ZAR,2023-01-05 09:52:57,Completed,Six offer may surface. We whose measure.,,REF655243,Shopping
TRX6538465,ACC849902,Standard Bank,Withdrawal,41131.52,ZAR,2023-11-09 08:26:37,Completed,Imagine apply start its.,,REF952244,Food & Dining
TRX2455310,ACC938153,TymeBank,Debit Order,30970.0,ZAR,2023-02-16 18:25:37,Completed,Wish vote hope near ten well all space.,,REF477127,Shopping
TRX6834933,ACC907969,ABSA,ATM Withdrawal,12030.78,ZAR,2024-08-30 15:20:18,Completed,Effort less see possible.,,REF567781,Healthcare
TRX7959403,ACC762360,Discovery Bank,Cash Deposit,38702.63,ZAR,2023-02-09 09:26:09,Failed,Goal interest pull. Rest myself meet third.,,REF628247,Shopping
TRX1357141,ACC837273,Nedbank,Cash Deposit,13343.64,ZAR,2024-04-30 12:52:05,Completed,Become miss training present phone.,,REF645123,Bills & Utilities
TRX3217876,ACC427092,ABSA,Online Payment,43762.45,ZAR,2023-11-10 05:51:10,Failed,Case it simple sea along.,Bowen-Moore Grocery,REF311176,Food & Dining
TRX9944930,ACC646226,TymeBank,ATM Withdrawal,28862.2,ZAR,2023-10-30 18:31:37,Failed,Strong most crime score day his kind.,,REF974074,Healthcare
TRX9179624,ACC159428,Capitec,ATM Withdrawal,32557.23,ZAR,2024-07-23 21:19:18,Completed,Edge today president realize morning.,,REF202527,Transport
TRX3114913,ACC359727,Capitec,Deposit,11477.34,ZAR,2024-08-02 20:55:34,Completed,Far fear dark affect almost Democrat.,,REF741090,Shopping
TRX8089938,ACC285640,Capitec,Deposit,19407.05,ZAR,2024-09-24 13:33:00,Pending,Piece feeling eat pass nice itself.,,REF925614,Entertainment
TRX7644766,ACC406403,Nedbank,Debit Order,21666.75,ZAR,2024-02-22 03:04:49,Completed,Anything case degree put.,,REF981230,Food & Dining
TRX3519690,ACC226850,FNB,Card Payment,14361.21,ZAR,2023-11-28 16:29:00,Pending,Raise page win dinner perhaps world free.,"Davis, Jones and Lewis Grocery",REF480390,Transport
TRX2860361,ACC185738,Nedbank,Cash Deposit,18431.48,ZAR,2023-12-15 10:55:51,Completed,Along figure early certainly security form.,,REF432979,Transport
TRX4319317,ACC740787,TymeBank,Deposit,10700.29,ZAR,2023-04-06 15:52:08,Completed,They training alone site. Manager drug child.,,REF634460,Transport
TRX5269104,ACC899851,Discovery Bank,Card Payment,5332.88,ZAR,2023-09-12 14:30:35,Completed,Certainly should particular agreement pay.,Price PLC Restaurant,REF688668,Food & Dining
TRX3520613,ACC546806,Discovery Bank,Card Payment,42818.89,ZAR,2024-07-30 09:10:25,Completed,Cut team all alone hit.,Hernandez-Simpson Retail,REF875168,Transport
TRX8346379,ACC792776,Capitec,Withdrawal,23431.97,ZAR,2023-06-19 19:34:04,Completed,Collection market because control where.,,REF294901,Entertainment
TRX2537290,ACC133894,Standard Bank,Deposit,25394.43,ZAR,2023-05-04 18:55:44,Completed,Eye mention speech agency seek.,,REF549216,Food & Dining
TRX6970694,ACC807825,Discovery Bank,Debit Order,13682.14,ZAR,2024-06-24 17:08:05,Pending,Occur person wind amount involve deal.,,REF852978,Shopping
TRX5549792,ACC694703,Standard Bank,Cash Deposit,41743.55,ZAR,2024-02-16 00:33:11,Failed,If wrong our successful town.,,REF610453,Entertainment
TRX9127465,ACC784906,TymeBank,Cash Deposit,5502.34,ZAR,2024-10-18 01:57:15,Completed,Tend reach early house act part material feeling.,,REF244887,Healthcare
TRX4673051,ACC154560,Capitec,Deposit,9033.77,ZAR,2023-01-24 20:09:43,Completed,Deal military far character bar star.,,REF425871,Transport
TRX4958597,ACC106125,TymeBank,EFT,4120.88,ZAR,2024-03-04 22:28:29,Pending,Team behavior wonder participant growth.,,REF863673,Shopping
TRX2152916,ACC796276,Capitec,Deposit,32473.4,ZAR,2023-09-02 15:59:10,Completed,Off industry much better.,,REF324376,Transport
TRX1294519,ACC224288,FNB,ATM Withdrawal,29902.88,ZAR,2024-10-27 14:04:38,Completed,Admit environment image note power.,,REF229376,Healthcare
TRX4416208,ACC555496,Nedbank,EFT,33238.71,ZAR,2024-06-17 07:23:06,Completed,Business finish support wait.,,REF999007,Shopping
TRX2539869,ACC341552,Capitec,Card Payment,13595.11,ZAR,2023-01-26 01:37:59,Completed,Case cost woman by.,"Thompson, Wright and Medina Grocery",REF412032,Food & Dining
TRX2703506,ACC749985,Capitec,Card Payment,25064.65,ZAR,2023-09-07 15:52:54,Pending,Difficult office war of fish hope explain.,"Roberts, Rivera and Abbott Entertainment",REF658867,Healthcare
TRX7187029,ACC472594,Standard Bank,ATM Withdrawal,22677.26,ZAR,2023-04-03 14:33:01,Pending,Education shoulder amount yes test wall.,,REF284410,Healthcare
TRX9916076,ACC744131,Capitec,Card Payment,26196.13,ZAR,2023-06-21 10:07:12,Completed,Language yourself to hospital capital.,"Dunn, Aguilar and Huffman Travel",REF861101,Transport
TRX4374798,ACC673272,Discovery Bank,Card Payment,390.1,ZAR,2024-05-08 03:25:40,Failed,Low particularly including because child score.,"Cooke, White and Carter Restaurant",REF655713,Food & Dining
TRX4967323,ACC164811,Nedbank,EFT,30018.43,ZAR,2023-03-30 00:42:31,Failed,Account technology describe glass into.,,REF632138,Food & Dining
TRX1974171,ACC171037,FNB,Cash Deposit,26023.23,ZAR,2023-09-18 02:07:53,Pending,Resource around local movie central.,,REF862774,Bills & Utilities
TRX9866618,ACC419354,Capitec,Deposit,29075.3,ZAR,2023-01-04 10:50:54,Failed,Morning thank past place.,,REF761214,Entertainment
TRX1429684,ACC873962,Discovery Bank,Online Payment,3072.85,ZAR,2023-04-03 05:12:57,Failed,Radio production arrive.,"Perkins, Ramirez and Rodgers Retail",REF308786,Healthcare
TRX7642676,ACC144489,FNB,Deposit,24501.96,ZAR,2024-10-17 04:55:58,Failed,Beat end ask west. Skill both pattern none.,,REF999576,Bills & Utilities
TRX4874562,ACC586143,Nedbank,Withdrawal,46357.17,ZAR,2024-08-20 06:22:01,Completed,Whether commercial we he senior pass.,,REF964374,Food & Dining
TRX1897191,ACC653792,ABSA,EFT,25782.46,ZAR,2023-05-27 20:25:05,Completed,Always cell thousand two gas.,,REF621120,Bills & Utilities
TRX8096535,ACC687801,Discovery Bank,Online Payment,29436.32,ZAR,2023-01-13 16:02:27,Completed,High fast bed article experience.,Hayes PLC Grocery,REF813229,Entertainment
TRX3666701,ACC282965,TymeBank,Card Payment,49521.78,ZAR,2023-09-18 05:45:56,Completed,Decision story just history people near end.,"Rice, Lopez and King Entertainment",REF498050,Bills & Utilities
TRX6204557,ACC427807,FNB,EFT,32071.81,ZAR,2024-09-18 05:34:18,Completed,Ground north door full heart home thousand.,,REF721204,Entertainment
TRX1807343,ACC652573,TymeBank,ATM Withdrawal,22369.42,ZAR,2024-08-29 19:37:54,Pending,Base action sense control minute wish thus.,,REF428505,Transport
TRX1105430,ACC431959,Standard Bank,Deposit,35671.14,ZAR,2023-10-10 15:02:54,Pending,Serve race see. Draw suddenly member suggest.,,REF247165,Food & Dining
TRX9975694,ACC938848,Nedbank,Cash Deposit,12958.56,ZAR,2024-03-08 23:45:34,Pending,Turn television treat.,,REF427544,Healthcare
TRX3916685,ACC801043,Standard Bank,Debit Order,13096.09,ZAR,2024-02-13 23:55:44,Failed,Top not trouble model.,,REF779359,Shopping
TRX6919201,ACC735167,FNB,Withdrawal,18342.48,ZAR,2023-12-30 17:54:47,Failed,Believe industry style him travel.,,REF531711,Food & Dining
TRX4751640,ACC798804,Standard Bank,EFT,38624.99,ZAR,2023-06-23 11:54:13,Completed,Mission customer drug white.,,REF796064,Bills & Utilities
TRX1566802,ACC595502,Nedbank,Deposit,45711.14,ZAR,2023-01-17 04:18:32,Completed,Want office question benefit get performance.,,REF323396,Food & Dining
TRX1109034,ACC551970,Discovery Bank,Card Payment,41669.92,ZAR,2024-11-11 20:41:43,Completed,Mention sing very cell wide.,Smith Group Restaurant,REF283168,Shopping
TRX7791008,ACC254657,Standard Bank,ATM Withdrawal,27011.11,ZAR,2024-07-19 13:55:46,Completed,Dream training create difficult.,,REF439274,Bills & Utilities
TRX7889573,ACC252864,Discovery Bank,ATM Withdrawal,13558.37,ZAR,2023-05-23 17:16:15,Completed,Future item phone pick. Behind yard without too.,,REF239108,Entertainment
TRX2479960,ACC943182,FNB,ATM Withdrawal,20986.42,ZAR,2023-02-03 01:22:32,Completed,Economy also president century else.,,REF720948,Food & Dining
TRX2957459,ACC397369,Nedbank,Withdrawal,3099.69,ZAR,2023-05-10 16:51:05,Pending,Traditional spend anyone soon financial.,,REF542448,Healthcare
TRX3338190,ACC346330,ABSA,Cash Deposit,6886.29,ZAR,2023-08-23 04:22:28,Completed,Near product herself that party.,,REF879487,Shopping
TRX1605237,ACC770871,FNB,Withdrawal,6705.68,ZAR,2024-03-25 01:19:03,Completed,Receive body give fish.,,REF880744,Bills & Utilities
TRX8167116,ACC828859,Nedbank,ATM Withdrawal,19043.43,ZAR,2024-02-05 17:36:22,Completed,Will song analysis yet easy result operation.,,REF584303,Food & Dining
TRX5529101,ACC502953,Capitec,Deposit,41779.18,ZAR,2024-09-20 18:29:07,Completed,World condition agency fact husband.,,REF450439,Healthcare
TRX1581971,ACC651685,TymeBank,ATM Withdrawal,13553.87,ZAR,2024-10-22 06:23:17,Completed,Position certain seek travel.,,REF946105,Transport
TRX4915840,ACC718312,Discovery Bank,Online Payment,46470.94,ZAR,2024-04-04 14:24:49,Completed,Kind themselves herself believe reach.,Duncan LLC Grocery,REF228251,Bills & Utilities
TRX1267760,ACC232768,Capitec,Card Payment,42703.64,ZAR,2023-10-26 06:50:46,Completed,Guy hot billion give.,"Medina, Harris and Bullock Restaurant",REF401018,Transport
TRX4960213,ACC660661,Standard Bank,Online Payment,2649.07,ZAR,2023-01-30 02:31:31,Failed,Realize within five statement let outside good.,"Wagner, Hall and Day Entertainment",REF399934,Entertainment
TRX4799208,ACC973296,Nedbank,Card Payment,9940.57,ZAR,2023-04-20 17:29:44,Completed,Space spend former road gas expect no.,"Moore, Tucker and Hill Grocery",REF866347,Shopping
TRX2952711,ACC248688,FNB,Cash Deposit,40049.74,ZAR,2023-03-30 03:45:02,Pending,Open house stand art laugh.,,REF980411,Shopping
TRX8124043,ACC350566,Standard Bank,Online Payment,22139.22,ZAR,2023-08-04 17:32:35,Completed,His range speech far.,"Santos, Bowman and Smith Restaurant",REF399065,Entertainment
TRX2160046,ACC695733,Capitec,Online Payment,36449.38,ZAR,2023-05-16 10:05:29,Pending,Few PM realize garden issue lead.,Holmes PLC Travel,REF507535,Transport
TRX1642367,ACC531820,Nedbank,ATM Withdrawal,24623.53,ZAR,2024-02-11 18:59:28,Completed,Exist remain season various.,,REF735564,Food & Dining
TRX4692975,ACC870513,Discovery Bank,Debit Order,49734.32,ZAR,2023-08-02 10:35:34,Pending,Third step offer clearly hit.,,REF111386,Bills & Utilities
TRX3737036,ACC159254,Capitec,EFT,45552.99,ZAR,2024-07-17 15:15:20,Failed,Remember free thus other near school.,,REF268609,Food & Dining
TRX8061621,ACC888178,Standard Bank,EFT,42885.82,ZAR,2023-03-28 05:10:20,Completed,Light listen many TV value adult group.,,REF494377,Bills & Utilities
TRX3375627,ACC676941,FNB,Debit Order,8610.72,ZAR,2024-11-11 21:00:04,Completed,Fish others imagine trade foreign quite.,,REF626064,Transport
TRX8200370,ACC843999,Capitec,Online Payment,48990.89,ZAR,2024-10-15 07:02:53,Failed,Relationship score support. Us account people.,"Ryan, Parker and Brooks Restaurant",REF617961,Healthcare
TRX1089608,ACC744415,Standard Bank,ATM Withdrawal,48650.58,ZAR,2023-05-22 16:20:21,Completed,Country miss add view computer.,,REF285888,Bills & Utilities
TRX3260205,ACC321455,Discovery Bank,Deposit,48544.69,ZAR,2023-05-08 08:37:29,Completed,Technology along century director.,,REF145330,Bills & Utilities
TRX3234273,ACC732997,Discovery Bank,Online Payment,40708.86,ZAR,2023-10-10 08:19:05,Failed,Owner point believe race actually produce.,"Flynn, Liu and Rosales Retail",REF346607,Entertainment
TRX4814087,ACC603321,TymeBank,EFT,29895.22,ZAR,2023-05-12 16:38:24,Completed,These two Mrs summer race.,,REF944489,Bills & Utilities
TRX8245097,ACC869130,FNB,Card Payment,47494.24,ZAR,2023-02-24 10:57:21,Completed,Degree list pattern traditional brother nothing.,Alvarez-Diaz Retail,REF980738,Entertainment
TRX8176442,ACC313990,Capitec,Deposit,10682.59,ZAR,2023-09-20 20:21:45,Failed,Explain road reach.,,REF546752,Bills & Utilities
TRX2751951,ACC513834,Standard Bank,Cash Deposit,17811.56,ZAR,2024-10-18 21:10:54,Pending,Kind true term there of among.,,REF815798,Transport
TRX2189160,ACC434327,TymeBank,Debit Order,17910.57,ZAR,2023-05-29 23:47:16,Pending,Her player management.,,REF607394,Shopping
TRX7840264,ACC232187,Capitec,ATM Withdrawal,26304.94,ZAR,2023-08-21 23:39:49,Completed,Entire indeed line room image reflect share tax.,,REF955120,Food & Dining
TRX3758442,ACC754337,Nedbank,Online Payment,13192.2,ZAR,2023-08-25 12:45:07,Completed,Past himself month common.,Hernandez PLC Grocery,REF353999,Shopping
TRX3517510,ACC345140,FNB,Card Payment,13642.93,ZAR,2023-09-06 06:49:31,Failed,Way brother white condition rock security.,Gilbert and Sons Grocery,REF168078,Healthcare
TRX8163564,ACC864874,Standard Bank,Card Payment,20262.53,ZAR,2023-08-16 04:28:57,Completed,Speech other authority store.,"Estrada, Stevens and Montes Travel",REF150596,Shopping
TRX6861079,ACC526763,Nedbank,EFT,45997.08,ZAR,2024-11-14 10:16:22,Completed,Tonight society summer black.,,REF869795,Bills & Utilities
TRX7602058,ACC568149,Discovery Bank,Cash Deposit,39950.41,ZAR,2024-08-20 20:43:11,Completed,Poor edge your manage resource bit under.,,REF365538,Transport
TRX3727771,ACC131934,FNB,Withdrawal,36733.82,ZAR,2024-04-16 15:51:39,Pending,Area treatment ok grow statement game occur.,,REF733525,Shopping
TRX9514867,ACC973619,ABSA,Debit Order,5668.27,ZAR,2023-09-18 10:53:35,Completed,Agent least area mission each whose door.,,REF278471,Entertainment
TRX5724214,ACC793227,FNB,Cash Deposit,41071.6,ZAR,2024-07-29 16:19:54,Pending,Move important sport environmental keep.,,REF267464,Healthcare
TRX6619305,ACC464111,Discovery Bank,EFT,21309.43,ZAR,2024-02-16 20:40:43,Failed,Your born worry without news reduce.,,REF341514,Healthcare
TRX4759678,ACC960855,ABSA,Card Payment,46448.67,ZAR,2024-02-08 18:37:29,Completed,Collection usually per better.,Kennedy and Sons Travel,REF799208,Shopping
TRX9332699,ACC687712,Discovery Bank,Withdrawal,46059.65,ZAR,2023-12-07 16:08:43,Completed,Personal build wish generation.,,REF732124,Transport
TRX7834316,ACC483642,FNB,Debit Order,39636.46,ZAR,2024-05-05 15:21:31,Failed,Health anyone some crime.,,REF354501,Bills & Utilities
TRX3483939,ACC905244,Capitec,Card Payment,24615.75,ZAR,2023-01-07 02:58:34,Pending,Strong these expert.,Waters-Jackson Grocery,REF714867,Bills & Utilities
TRX7290795,ACC315754,TymeBank,Deposit,36999.29,ZAR,2023-04-26 14:54:24,Completed,Campaign yet point letter point.,,REF704257,Bills & Utilities
TRX3582874,ACC153301,Standard Bank,Deposit,37891.8,ZAR,2024-05-16 10:05:56,Completed,Over enough word strong might theory.,,REF643576,Transport
TRX9939473,ACC394156,Standard Bank,EFT,46455.59,ZAR,2024-08-10 16:58:22,Pending,Nice recently wonder commercial best professor.,,REF301728,Transport
TRX6494712,ACC455326,Capitec,Cash Deposit,34828.21,ZAR,2024-02-02 08:56:50,Completed,Next table focus wife cell. Where by section bad.,,REF571057,Transport
TRX6823627,ACC718430,Nedbank,Card Payment,22211.74,ZAR,2023-10-12 04:17:33,Completed,Day rise if. East body room cause result.,"Freeman, Austin and Lester Grocery",REF542265,Entertainment
TRX8536075,ACC893143,TymeBank,Cash Deposit,14638.37,ZAR,2024-08-01 09:19:20,Failed,Bag because majority trade he. Draw write wait.,,REF637520,Entertainment
TRX6109352,ACC543844,Standard Bank,Card Payment,22190.86,ZAR,2023-03-10 19:48:57,Completed,Season from spend many spring operation.,Turner and Sons Restaurant,REF602998,Food & Dining
TRX3124959,ACC132804,Capitec,Cash Deposit,24764.88,ZAR,2023-05-30 01:45:36,Completed,Agency participant probably per difficult.,,REF464960,Bills & Utilities
TRX5121015,ACC448382,FNB,Card Payment,8598.22,ZAR,2024-07-15 12:45:26,Completed,Run none person himself maybe dark two card.,"Daniels, Murphy and Boyd Grocery",REF601554,Shopping
TRX3784421,ACC337656,ABSA,Debit Order,16550.18,ZAR,2023-07-17 00:36:34,Completed,Accept subject five way dinner.,,REF513771,Entertainment
TRX9982106,ACC995471,Capitec,Deposit,3094.25,ZAR,2024-02-09 02:55:51,Failed,Seat glass necessary try risk serious.,,REF670513,Healthcare
TRX6061005,ACC478435,Standard Bank,Online Payment,28965.96,ZAR,2024-09-23 08:51:42,Failed,Central end note world office successful leave.,Rogers-Garrison Travel,REF120514,Transport
TRX1177200,ACC551147,Discovery Bank,Deposit,12123.65,ZAR,2024-08-21 12:54:55,Completed,Us we think measure bar. Sport begin but.,,REF428944,Healthcare
TRX3825686,ACC332600,FNB,Withdrawal,15861.32,ZAR,2023-01-01 12:11:27,Failed,Attention focus pattern relationship.,,REF276692,Food & Dining
TRX8736357,ACC913789,FNB,EFT,45272.84,ZAR,2023-06-27 18:08:42,Pending,Thank herself level lay.,,REF143602,Bills & Utilities
TRX4720984,ACC221427,FNB,ATM Withdrawal,39418.79,ZAR,2023-11-06 17:41:45,Pending,Whether wide special loss fear.,,REF125112,Food & Dining
TRX4046766,ACC499446,FNB,Cash Deposit,29966.62,ZAR,2024-02-16 12:23:29,Completed,Anything mouth expert left.,,REF441817,Shopping
